text,category
"Malaysia È necessario avere 18 anni o più, oppure se di età compresa tra 13 e 18 anni è necessario il consenso di un genitore o tutore che sottoscriva l’accordo per conto del minore",party
"Lituania Per utilizzare il Servizio è necessario avere 13 anni o più. Per sottoscrivere un Abbonamento a pagamento è necessario avere 18 anni o più, oppure avere 14 anni o più e disporre del consenso di un genitore o tutore. Per utenti di età compresa tra 13 e 18 anni, l’Accordo viene sottoscritto dal tutore",party
"Canada Per utilizzare il Servizio è necessario avere 13 anni o più. Per sottoscrivere un Abbonamento a pagamento è necessario essere maggiorenni nel proprio territorio/provincia di residenza, oppure avere 13 anni o più e disporre del consenso di un genitore o tutore",party
"Spagna Per utilizzare il Servizio gratuito è necessario avere 14 anni o più. Per iscriversi per un Abbonamento a pagamento, è necessario avere 18 anni o più, oppure avere 14 anni o più e disporre del consenso di un genitore o tutore che sottoscriva il contratto per conto del minore",party
L’utente comprende e accetta che i proprietari del Contenuto e alcuni distributori (ad esempio fornitori di negozi di app) sono beneficiari previsti dagli Accordi e hanno il diritto di applicare gli Accordi direttamente nei confronti dell’utente,party
"A parte quanto stabilito in questa sezione, gli Accordi non sono concepiti per garantire diritti a nessuno, tranne che all’utente e a Spotify, e in nessun caso gli Accordi creeranno alcun diritto di beneficiario per terze parti",party
"Inoltre, i diritti di terminare, rescindere o accettare eventuali variazioni, rinunce o liquidazioni degli Accordi non sono soggetti al consenso di alcuna altra persona",party
"Apple e le sue consociate sono beneficiari terze parti di questo Accordo e, con l’accettazione dell’Accordo da parte dell’utente, Apple avrà il diritto (e sarà ritenuta come avente accettato il diritto) di applicare questo Accordo nei confronti dell’utente come beneficiario terza parte dell’Accordo",party
"Spotify può assegnare gli Accordi o qualsiasi loro parte, e può inoltre delegare qualsiasi obbligo ai sensi degli Accordi",party
"L’utente non può assegnare gli Accordi o qualsiasi loro parte, né trasferire o concedere in sublicenza i propri diritti ai sensi degli Accordi a terze parti",party
"di avere un'età maggiore di 13 anni, limite di età per la registrazione di un account e la pubblicazione di contributi sul portale",party
TripAdvisor LLC,party
"Inoltre, l'Utente garantisce di avere un'età maggiore di 18 anni e di possedere la capacità giuridica di sottoscrivere il presente Accordo e utilizzare la funzione di Prenotazione rapida e il portale, in conformità ai presenti termini e condizioni",party
Zynga Inc. e il Gruppo Aziendale Zynga,party
l’Utente non è autorizzato a utilizzare i nostri Servizi se,party
Non possiede i requisiti per sottoscrivere un contratto vincolante con Zynga,party
"Ha meno di 13 anni di età (o meno di 16, se residente nello Spazio economico europeo (il “SEE”)), nel qual caso non potrà creare un Account, utilizzare nessuno dei nostri Servizi o trasmettere informazioni personali all’interno dei Servizi o a Zynga (per esempio il nome, indirizzo, numero di telefono o indirizzo e-mail)",party
Questo divieto non è applicabile esclusivamente nel caso in cui il Servizio disponga di un sistema di verifica dell’età che raccoglie le informazioni relative all’età prima di consentire a un utente di procedere e che detto sistema consenta agli utenti che dichiarano di avere un’età inferiore a 13 anni (o sotto i 16 nel SEE) di utilizzare il Servizio,party
"L’Utente non è autorizzato a ricevere i prodotti, compresi i servizi o il software, dagli Stati Uniti",party
L’Utente è stato precedentemente condannato per reati a sfondo sessuale,party
"L’Utente è stato precedentemente escluso da qualsiasi gioco Zynga o dall’utilizzo dei Servizi Zynga salvo che Zynga abbia revocato l’esclusione, a sua esclusiva discrezione",party
"Se l’Utente è di età inferiore ai 18 anni o minorenne in base a quanto previsto nel luogo di residenza, è tenuto a dichiarare che il soggetto esercente la tutela sul medesimo ha esaminato e accettato i presenti Termini",party
"Abbiamo la facoltà di cedere i nostri diritti o i nostri obblighi, ai sensi dei presenti Termini, Termini delle Funzioni, Regole della Community a qualsiasi soggetto o persona giuridica in qualsiasi momento, con o senza il consenso dell’Utente",party
"L’Utente non ha la facoltà di cedere i propri diritti od obblighi ai sensi dei presenti Termini, Termini delle Funzioni, Regole della Community a nessun soggetto senza il consenso scritto di Zynga e qualsiasi tentativo di fare ciò senza il nostro consenso sarà privo di validità",party
voi e Weebly,party
"Se utilizzate il nostro Servizio per un ente, accettate le presenti Condizioni per conto di tale ente",party
emTransit s.r.l.,party
"che sono gestiti e forniti da CheckMoov S.r.l. (di seguito anche la ""Società"")",party
Il Sito è di proprietà di Apple Inc. (“Apple”) e dei relativi licenziatari,party
JUST-EAT Italy S.r.l.,party
il cliente (il “Cliente”) e Smartventure S.r.l. (“SV”),party
Entrambe le parti si riservano il diritto di intentare una causa unicamente per provvedimento ingiuntivo allo scopo di interrompere l'uso non autorizzato o l'abuso dei Servizi o la violazione della proprietà intellettuale,remedy
L'UTENTE ED EA RINUNCIANO ESPRESSAMENTE AL DIRITTO DI RICORRERE A UN PROCESSO TRAMITE GIURIA E AL DIRITTO DI PARTECIPARE A UNA CLASS ACTION,remedy
"nel caso di merce fornita all’Utente, alla sostituzione della merce o alla fornitura delle merci equivalenti (o il pagamento del costo per la sostituzione o la fornitura all’Utente), o alla riparazione della merce (o il pagamento del costo per la riparazione all’Utente)",remedy
"e nel caso dei servizi forniti all’Utente, alla successiva fornitura dei servizi o al pagamento del costo all’Utente per aver fornito nuovamente i servizi",remedy
"Se un tribunale con competenza sul presente Contratto ritiene non applicabile qualsivoglia parte dello stesso, Lei e noi accettiamo che detto tribunale debba modificarne i termini e condizioni al fine di rendere detta parte del Contratto applicabile e rimanere comunque in grado di ottemperare allo scopo previsto",remedy
"Se il tribunale non può farlo, Lei e noi accettiamo di chiedere al tribunale la rimozione della parte non applicabile e che il resto del presente Contratto resterà in vigore",remedy
"Qualora fosse accertato il difetto di conformità del prodotto, l’Utente ha il diritto di ottenere, eventualmente previa restituzione al Titolare del prodotto difettoso, la sua riparazione o sostituzione",remedy
"L’Utente ha inoltre il diritto di richiedere al Titolare una congrua riduzione del prezzo o la risoluzione del contratto qualora la riparazione e la sostituzione risultassero impossibili o eccessivamente onerose, il Titolare non abbia provveduto alla riparazione o alla sostituzione del bene entro un termine congruo, comunque non inferiore a 15 giorni, oppure la sostituzione o la riparazione precedentemente effettuata abbia arrecato notevoli inconvenienti all’Utente",remedy
"Qualora un tribunale di una giurisdizione competente reputi non valida una qualsiasi disposizione dei presenti Termini di servizio, le parti acconsentono ugualmente che il tribunale intervenga per dare effetto alle intenzioni delle parti così come previsto nella disposizione",remedy
"Di conseguenza, nel caso in cui si verificasse tale uso non autorizzato, noi e i nostri affiliati e/o licenziatari (ove applicabile) ci riserviamo il diritto di richiedere immediatamente, in aggiunta a tutti gli ulteriori rimedi disponibili ai sensi di legge, un provvedimento inibitorio immediato",remedy
"Qualora fosse accertato il difetto di conformità del prodotto, l’Utente ha il diritto di ottenere, previa restituzione al Titolare del prodotto difettoso, la sua riparazione o sostituzione",remedy
"L’Utente ha inoltre il diritto di richiedere al Titolare una congrua riduzione del prezzo o la risoluzione del contratto qualora la riparazione e la sostituzione risultassero impossibili o eccessivamente onerose, il Titolare non abbia provveduto alla riparazione o alla sostituzione del bene entro un termine congruo oppure la sostituzione o la riparazione precedentemente effettuata abbia arrecato notevoli inconvenienti all’Utente",remedy
"Nell'eventualità in cui il servizio sia disponibile all'atto dell'ordine ma cessi di esserlo prima del check-in, l'unico rimedio consentito all'Utente è quello di contattare il fornitore per prendere accordi alternativi o per cancellare la prenotazione",remedy
"se residente all’interno dell’Unione europea (l’“UE”), riconosce di non avere più diritto al recesso ai sensi della Direttiva dell’Unione europea sui Diritti del Consumatore (così come attuata dalla legge del Paese di residenza dell’Utente) una volta avviata la fornitura dell’Elemento Virtuale",remedy
"Ciascuna delle parti può adire le vie legali esclusivamente per ottenere un provvedimento ingiuntivo per fermare l'uso non autorizzato o abuso del Servizio, o per far rispettare i diritti di proprietà intellettuale (per esempio, diritti d'autore, diritti di marchio, segreti commerciali o diritti di brevetto) senza prima impegnarsi nel nostro processo informale di risoluzione delle controversie o in un arbitrato",remedy
"INDIPENDENTEMENTE DA QUALSIASI STATUTO O LEGGE IN SENSO CONTRARIO, QUALSIASI PRETESA O CAUSA DI AZIONE PROMOSSA DA VOI E DERIVANTE DA O RELATIVA ALL'UTILIZZO DEL SERVIZIO O QUESTE CONDIZIONI DEVE ESSERE PRESENTATA ENTRO UN (1) ANNO DALL'INSORGENZA DI TALE PRETESA O CAUSA DI AZIONE, PENA LA DEFINITIVA DECADENZA DALL'AZIONE",remedy
"In ogni ipotesi di smarrimento, furto, tardiva riconsegna o danneggiamento della Bicicletta, imputabile all’Utente ovvero ai terzi che, in violazione dell’art. 8.2, l’Utente abbia ammesso all’utilizzo della Bicicletta; all’Utente - fatto salvo il risarcimento del maggior danno - verranno applicate le penali di seguito elencate, i cui importi sono indicati nel sito www.bikemi.it, che egli dichiara di aver visualizzato e di ben conoscere; dichiara inoltre di trovarli congrui e proporzionati alle fattispecie elencate",remedy
riconsegna della Bicicletta dopo 24 ore dal prelievo,remedy
"danneggiamento della Bicicletta, accertato a carico dell’Utente anche in caso di cessione della stessa in violazione dell’art.9",remedy
rilascio e parcheggio della Bicicletta in modo non conforme a quanto indicato nei paragrafi precedenti,remedy
"smarrimento, furto o danno grave della Bicicletta o mancata restituzione della stessa: adempiuti gli obblighi previsti a carico del Prestatore dal punto 8.3 e rimasti privi di esito ovvero non adempiuti gli obblighi dell’Utente di cui al successivo punto 8.4, il Prestatore stesso si riserva l’addebito all’Utente di una somma pari al valore del bene smarrito, sottratto o danneggiato, fino alla concorrenza di un importo massimo come indicato nel sito www.bikemi.it",remedy
Dott si riserva il diritto di applicare una penale fino a 5 euro nel caso di parcheggio scorretto,remedy
"Nel caso in cui dalla tua inosservanza delle istruzioni di parcheggio e blocco sopra menzionate derivi per Dott la necessità di procedere al recupero del Veicolo, come, a titolo esemplificativo e non esaustivo, nei casi di furto totale o parziale, appropriazione indebita, fermo amministrativo, sequestro e confisca, Dott si riserva di applicare una penale fino a 300 EURO",remedy
